id,album,artist,title,rating,Current score
12910,"Golden Axe Warrior","Tarnya","Intro",3.2387097,982
12924,"The G.G. Shinobi","Yuzo Koshiro","Spirit",3.4689655,982
12925,"Side Pocket","Data East","Game Theme",3.581818,982
12934,"River City Ransom","Kazuo Sawa","Stage 3",3.4636364,982
12945,"Super Dodge Ball","Kazuo Sawa","Team England",3.4060607,982
12948,"Super Dodge Ball","Kazuo Sawa","Team China",3.8054054,982
12954,"Nintendo World Cup","Kazuo Sawa","Match Theme 3",3.825,982
12974,"Alter Ego","Kulor","Level 3",3.4866667,982
12982,"Pocket Bomberman","Shinya Yano, Jun Chikuma","Jump Game",3.55,982
12984,"Pocket Bomberman","Shinya Yano, Jun Chikuma","Title Screen",3.8285713,982
12985,"Pocket Bomberman","Shinya Yano, Jun Chikuma","Ocean",3.5846155,982
13003,"Bomberman II","Jun Chikuma","Item Found",3.6545455,982
13006,"Bomberman '93","Jun Chikuma","Planet Inferno",3.627027,982
13031,"The Secret of Monkey Island","Michael Land","LeChuck's Theme",3.41,982
13038,"Contra Force","Kenichi Matsubara, Yasuhiko Manno, Tomoya Tomita","The Thunder Wolf Helicopter",4.07,982
13068,"Phantasy Star","Tokuhiko Uwabo (Bo)","Motavia",3.8205128,982
13083,"Bucky O'Hare","T. Sumiyama, N. Nakazato","Red Planet",3.9777777,982
13086,"Bucky O'Hare","T. Sumiyama, N. Nakazato","Escape Theme",3.7,982
13110,"Shadowgate","Hiroyuki Masuno","Title",3.646154,982
13127,"Toukon Club","Iku Mizutani","Black Barbarian's Theme",4.14,982
13134,"Toukon Club","Iku Mizutani","Total Victory (1st Loop)",3.7117648,982
13136,"Toukon Club","Iku Mizutani","Rii Hantao's Theme",3.7548387,982
13149,"Ganbare! Golf Boys","Atsuhiro Motoyama","Passing Illusion",3.9575758,982
13161,"Pictionary","Tim Follin","Person, Place, or Object",3.9875,982
13191,"Game & Watch Gallery 2","Noriko Nishizaka","Game Select",3.3945947,982
13192,"Game & Watch Gallery 2","Noriko Nishizaka","Chef",3.8727272,982
13198,"Game & Watch Gallery 3","Noriko Nishizaka","Sound Room",3.7032259,982
132,"Rune Factory 3","Tomoko Morita","Home",3.8977778,982
13218,"Kick Master","Takahama, Nobuyuki Shioda","The Bottomless Crevasse",3.892857,982
13230,"Skate or Die!","Rob Hubbard, Kyle Granger, Chris Grigg","Highjump",3.28,982
13259,"Trip World","Tsutomu Ishida, Masayuki Iwata, Atsushi Mihiro","Final Boss (Part 2)",3.39,982
13272,"Tecmo Cup: Soccer Game","Keiji Yamagishi","Team Tops",4.16875,982
13277,"Zan Gear","Motoi Sakuraba","Turbulent Age",3.8823528,982
13302,"Ufouria: The Saga","Naoki Kodaka","Overworld",4.2037735,982
13303,"Ufouria: The Saga","Naoki Kodaka","Ending",3.651852,982
13311,"Faxanadu","Jun Chikuma","The Kingdom",3.7244444,982
13335,"Crystalis","Yoko Osaka","Goa Fortress",3.3642857,982
1335,"Beyond Good & Evil","Christophe Héral","Fear the Reaper",3.8081632,982
13354,"Rockman EXE N1 Battle","Inti Creates","PET Configuration",3.651282,982
13376,"Mega Man Battle Network 2","Yoshino Aoki","VS Gospel",3.4842105,982
13380,"Rockman EXE WS","Bandai","Level 6 - WWW Area",3.6594594,982
13411,"Mega Man Battle Network 6","Yoshino Aoki","Digital Strider",3.5823529,982
13412,"Mega Man Battle Network 6","Yoshino Aoki","Central Town",3.7255814,982
13425,"Mega Man Battle Network 4","Toshihiko Horiyama","Cyber Battle",4.121212,982
13429,"Mega Man Battle Network 3","Yoshino Aoki","N1 Grand Prix!",4.3463416,982
13436,"Mega Man Battle Network 3","Yoshino Aoki","Yokayoka Village",3.40625,982
13440,"Mega Man Battle Network 3","Yoshino Aoki","Navi Customizer",4.319149,982
13452,"The Dark Spire","Kenichi Arakawa","Town",3.6294117,982
13460,"Grounseed","Ryu Takami","Woodland Path ~Step~",4.0214286,982
13472,"Grounseed","Ryu Takami","Thief's Hideout",4.1043477,982
13473,"Grounseed","D. Takahashi","Betrayal ~Can't Believe You!~",3.725,982
13492,"Tetris Attack (GB)","Yuka Tsujiyoko, Masaya Kuzume, Masaru Tajima","Flower World",3.6818182,982
1353,"Professor Layton and the Curious Village","Tomohito Nishiura","Pursuit in the Night",,982
13541,"Memories Off 8bit Arrange","Takeshi Abo, Chiyomaru Shikura, Toshimichi Isoe, Kanji Saito","Eternity",3.7870967,982
13567,"Stinger","Kiyohiro Sada","Good Vibration",3.9818182,982
13612,"Gargoyle's Quest","Yoko Shimomura","Sand Maze",3.0516129,982
13638,"Toki Tori","beek","Creepy Castle",3.7290323,982
13643,"Sphere Brain","Tero Hilpinen, Toni Hilpinen","The End",3.7589743,982
13653,"Wai Wai World 2","Konami Kukeiha Club","Invitation to the Demon Castle (Dracula Stage~Boss BGM)",4.4492307,982
13659,"Ys","Yuzo Koshiro","Crossroad of Sadness",3.4928572,982
13662,"Ys","Mieko Ishikawa","Fountain of Love",3.56,982
13664,"Ys","Yuzo Koshiro","See You Again",3.9885714,982
13670,"Ys III: Wanderers from Ys","Falcom Sound Team jdk","Wanderers from Ys",3.9644444,982
13677,"Ys III: Wanderers from Ys","Falcom Sound Team jdk","Sealed Time",3.7897437,982
13685,"Ys II","Hideya Nagata","Ruins of Moondoria (Moondoria Ruins)",3.86,982
13686,"Ys II","Mieko Ishikawa","So Much For Today (Game Over)",3.7407408,982
13690,"Ys IV: The Dawn of Ys","Falcom Sound Team jdk","Leeza (The Secret Sentiment in Her Heart)",3.7235293,982
13705,"Sam & Max Save The World","Jared Emerson-Johnson","The Office 2.0",3.5170732,982
13711,"Mutant Mudds","Renegade Kid","World 2-2",4.2636366,982
13715,"Mutant Mudds","Renegade Kid","Ending #1",4.14375,982
13743,"Blaster Master","Naoki Kodaka","Level 2",4.4827585,982
1376,"Portal 2","Mike Morasky","You Will Be Perfect",3.4949152,982
13761,"Gordian Tomb","Thomas Detert","Title",3.6545455,982
1379,"Portal 2","Mike Morasky","Some Assembly Required",3.6790698,982
13830,"Chip 'n Dale: Rescue Rangers 2","Minae Fujii, Akihiro Akamatsu, Sachiko Oita","Ending",3.5103447,982
13848,"Magical Chase","Hitoshi Sakimoto, Masaharu Iwata","Meisou no Waltz 2",3.909091,982
13854,"Magical Chase","Hitoshi Sakimoto, Masaharu Iwata","Ripple no Theme 2",3.8722222,982
1386,"Half-Life 2: Episode Two","Kelly Bailey","Abandoned in Place",3.706383,982
13894,"Kid Icarus","Hirokazu Tanaka","Underworld",4.3631577,982
13899,"Gandhara","Koichi Sugiyama","Six Mediocrity World",3.782353,982
13905,"Ultinous - A Soundtrack of Petty Revenge","Jake Kaufman (virt)","Zone 6 - Climactic Escape",4.0451612,982
13910,"Ultinous - A Soundtrack of Petty Revenge","Jake Kaufman (virt)","Zone 1 - Snowy Peaks",3.9485714,982
13918,"Street Fighter X Mega Man","A_Rival","Blanka Stage",4.035294,982
13941,"Super Mario Bros. 3","Koji Kondo","The Airship",4.098551,982
13944,"Super Mario Bros. 3","Koji Kondo","Running Around",4.9030304,982
13945,"Super Mario Bros. 3","Koji Kondo","The Princess Is Saved",4.6272726,982
1396,"Shining Wisdom","Motoaki Takenouchi","And Then...",3.8125,982
13972,"Super Mario Bros.","Koji Kondo","Castle",3.7242424,982
1398,"Shining Force Cross Raid","Fumio Ito","Calm Activation",3.8758621,982
1399,"Shining Force Cross Raid","Fumio Ito","Gorgeous Pain",4.14,982
14000,"Okami Retro Version","Masami Ueda, Hiroshi Yamaguchi, Rei Kondoh","Kamiki Village Retro Version",3.7771428,982
14011,"Kujaku Ou 2","Pony Canyon","BGM 1",3.6903226,982
14013,"Kujaku Ou 2","Pony Canyon","BGM 6",3.357143,982
14031,"Double Moon Densetsu","Motoaki Takenouchi","Staff Roll",3.4,982
14033,"Double Moon Densetsu","Motoaki Takenouchi","Ending",3.6914287,982
14035,"Lufia: The Legend Returns","Yasunori Shiono","Battle #4",3.7034483,982
14037,"Lufia: The Legend Returns","Yasunori Shiono","Ensnaring Maze",3.4,982
14040,"Lufia: The Legend Returns","Yasunori Shiono","Tower of Sorrow",3.736,982
14048,"Lufia: The Legend Returns","Yasunori Shiono","Enhancement",3.7466667,982
14051,"Lufia: The Legend Returns","Yasunori Shiono","Town of Redwood",3.752,982
14083,"Wizards & Warriors III","David Wise","Knight Theme",3.7744682,982
14085,"Wizards & Warriors III","David Wise","Shop Theme 3",3.4930232,982
14097,"Dark Lord","Shogo Sakai, Yusuke Takahama, Masaaki Iwasaki, Seiji Momoi, Yuji Suzuki, Takafumi Miura","The Ruined Mine",3.9076922,982
141,"Tetris Attack","Masaya Kuzume","Forest Stage",4.2833333,982
14105,"Dark Lord","Shogo Sakai, Yusuke Takahama, Masaaki Iwasaki, Seiji Momoi, Yuji Suzuki, Takafumi Miura","Village",3.5384614,982
1413,"Shining Force Cross Raid","Yasuyuki Nagata","Lilith",3.5870967,982
1414,"Shining Force Cross Raid","Megumi Takano","A Shaded Road that Connects Heaven and Earth",3.9210527,982
14150,"Final Fantasy II","Nobuo Uematsu","Airship",3.211111,982
14169,"Final Fantasy Adventure","Kenji Ito","In Search of the Sacred Sword",3.738889,982
14173,"Final Fantasy Adventure","Kenji Ito","Theme of Chocobo",3.259091,982
14190,"Final Fantasy","Nobuo Uematsu","Prelude",4.3302326,982
14197,"Final Fantasy","Nobuo Uematsu","Airship",4.051064,982
14204,"Final Fantasy IV (WSC)","Nobuo Uematsu","Chocobo ~ Chocobo",4.222857,982
14210,"Final Fantasy IV (WSC)","Nobuo Uematsu","Epilogue ~ Part 3",3.6363637,982
14215,"Final Fantasy IV (WSC)","Nobuo Uematsu","Kingdom Baron",4.205128,982
14221,"Final Fantasy III","Nobuo Uematsu","My Home Town",3.6451614,982
14236,"Final Fantasy III","Nobuo Uematsu","Elia the Maiden of Water",3.6714287,982
14245,"Mario Golf","Motoi Sakuraba","Practice Course (Links Club)",4.071429,982
14258,"Dragon Quest IV","Koichi Sugiyama","Gypsy's Dance",3.6,982
14265,"Dragon Quest Monsters","Koichi Sugiyama","Let's Join",3.7783785,982
14271,"Dragon Quest II","Koichi Sugiyama","Busy City Streets",3.8090909,982
14283,"Xak: The Art of Visual Stage","Ryuji Sasai, Tadahiro Nitta","To a Sanctuary",3.5181818,982
14362,"Over Horizon","Masaharu Iwata","Stage 3",3.6962962,982
14373,"Penguin Adventure","Kenichi Matsubara, Yoshinori Sasaki","Super Power",3.9333334,982
14377,"Penguin Adventure","Kenichi Matsubara, Yoshinori Sasaki","Boss Theme",3.3354838,982
14383,"Mega Man 9","Yu Shimoda","CONCRETE JUNGLE (CONCRETE MAN STAGE)",4.7125,982
14384,"Mega Man 9","Ryo Kawakami","FLASH IN THE DARK (DR. WILY STAGE 1)",4.539623,982
14389,"Mega Man 9","Yu Shimoda","GALAXY FANTASY (GALAXY MAN STAGE)",4.4041667,982
1441,"Shining Force Neo","Tomoko Morita, Yukio Nakajima","Warriors of the Force",4.2,982
14426,"Chiptuned Rockman","Ryo Kawakami","Wily Stage 2 (Extended ChiProg mix)",4.2070174,982
14431,"Mega Man V (GB)","Kouji Murata","Uranus Stage",3.87,982
14441,"Mega Man V (GB)","Kouji Murata","Take Flight",3.7230768,982
14453,"Mega Man II (GB)","Kenji Yamazaki","Wily Station",3.791111,982
14468,"Mega Man Xtreme 2","Toshio Kajino, Mitsuhiko Takano","Wire Sponge Stage",3.78,982
14470,"Mega Man Xtreme 2","Toshio Kajino, Mitsuhiko Takano","Flame Mammoth Stage",4.354839,982
14472,"Mega Man Xtreme 2","Toshio Kajino, Mitsuhiko Takano","Volt Catfish Stage",,982
14481,"Mega Man 5","Mari Yamaguchi","Charge Man",4.122449,982
14514,"Mega Man IV (GB)","Kouji Murata","Stage Select 1",3.8689656,982
14521,"Mega Man IV (GB)","Kouji Murata","Ending",3.8074074,982
14524,"Mega Man IV (GB)","Kouji Murata","Stone Man Stage",4.23125,982
14538,"Mega Man 6","Yuko Takehara","Knightman",4.3,982
14542,"Mega Man 6","Yuko Takehara","Plantman",4.425641,982
14545,"Mega Man: Dr Wily's Revenge","Makoto Tomozawa","Fire Man Stage",3.7853658,982
14547,"Mega Man: Dr Wily's Revenge","Makoto Tomozawa","Password",3.8108108,982
14548,"Mega Man: Dr Wily's Revenge","Makoto Tomozawa","Final Stage - Wily Station",3.537931,982
1456,"Shining Wind","Kaoru Okada","Seiran's Uproar",4.0324326,982
14575,"Reprisal","Eric Skiff","Underclocked (underunderclocked mix)",3.945946,982
1458,"Shining Wind","Kaoru Okada","Conflicting Emotions",3.9705882,982
14597,"Sonic the Hedgehog (GG)","Yuzo Koshiro, Masato Nakamura","Jungle Zone",3.97,982
14605,"Sonic Chaos","Kojiro Mikusa, Masayuki Nagao","Aqua Planet Zone",3.4142857,982
14663,"Sonic Labyrinth","Atsuko Iwanaga","Act 4",3.1388888,982
14689,"Mission: Impossible","Jun Funahashi, Yoshiyuki Hagiwara","Ending",3.6571429,982
14695,"Shinra Banshou","Nobuhito Koise","ODIN (BGM-3)",3.38,982
14739,"Castlevania Legends","Youchi Iwata, Kaoru Okada","Dungeon of Silence",3.3,982
1475,"Shining Force Feather","Kengo Sakurai","Hit!",3.3866668,982
14764,"Castlevania: The Adventure","Shigeru Fukutake, Hidehiro Funauchi, Norio Hanzawa","Darkness",3.4315789,982
14851,"Double Dragon III: The Sacred Stones","Nazaki Inoue, Kame Hirarin","Kenpo Master's Vendetta",3.737931,982
14852,"Double Dragon III: The Sacred Stones","Nazaki Inoue, Kame Hirarin","Egypt",3.1277778,982
14855,"Double Dragon III: The Sacred Stones","Nazaki Inoue, Kame Hirarin","Intermission",3.4275863,982
14860,"Double Dragon II: The Revenge","Kazunaka Yamane, M. Hirasawa","The Bulldozer",3.1214285,982
14864,"Double Dragon II: The Revenge","Kazunaka Yamane, M. Hirasawa","At the Heliport",3.9076922,982
14866,"Double Dragon II: The Revenge","Kazunaka Yamane, M. Hirasawa","The Revenge",4.390476,982
14877,"Final Fantasy X Chips","MJ & DJ OMKT","Prelude",3.9396825,982
14888,"Final Fantasy VIII Chips","KPLECRAFT","Fisherman's Horizon",3.471875,982
14895,"SQ Chips2","hally","The Order That Must be Protected (from DISSIDIA FINAL FANTASY)",3.9142857,982
14902,"SQ Chips","SEXY-SYNTHESIZER","Xenogears \"The Wind Cals to Shevat\"",4.0526314,982
1491,"Shining the Holy Ark","Motoi Sakuraba","Arthur, Melody and Forte",3.7371428,982
14933,"The Smurfs","Alberto José González","Main Theme",3.805128,982
14935,"The Smurfs","Alberto José González","Bridge on River",3.7793102,982
14936,"The Smurfs","Alberto José González","Stork",3.92,982
1494,"Shining the Holy Ark","Motoi Sakuraba","East Shrine",3.825641,982
14959,"The Smurfs (NES)","Alberto José González","Act 4 : The Sarsaparilla Fields / Act 9 : The Bridge",3.6216216,982
14963,"VVVVVV","Magnus \"SoulEye\" Pålsson","Potential for Anything",4.695652,982
14968,"VVVVVV","Magnus \"SoulEye\" Pålsson","Paced Energy (Max Confidence)",4.135,982
14980,"The Legend of Zelda: Oracle of Ages","Pure Sound Inc., Minako Adachi, Kyopi","Room of Rites",3.418182,982
14984,"The Legend of Zelda: Oracle of Ages","Pure Sound Inc., Minako Adachi, Kyopi","Overworld",4.825352,982
1499,"Bionic Commando (2009)","Jamie Christopherson","Main Theme",4.1410255,982
15012,"The Legend of Zelda: Oracle of Seasons","Pure Sound Inc., Minako Adachi, Kyopi","Dancing Dragon Dungeon",4.0227275,982
15087,"Lord of the Sword","Sega","Ending",3.3714285,982
15092,"X-Out","Michael Hendriks","Level 2 & 4",3.4176471,982
15102,"MiG-29: Soviet Fighter","Codemasters","Mission 2",3.4466667,982
1511,"Pac-Man World 2","David Logan","Haunted Boardwalk",3.5698113,982
1512,"3D Shooting Tsukuru","Koichi Namiki","Cosmic Rain",,982
15128,"Comic Book Music Vol. 1","Shawn Daley","Chameleon",4.327778,982
15145,"Chiptunes = WIN: Volume 2","505","Dataride",3.9222221,982
15147,"Chiptunes = WIN: Volume 2","Zef","Onyx",3.2,982
15178,"papillons","xyce","tempête d'épées",4.2,982
15187,"4chpcm love","xyce","grey atari",3.2166667,982
15201,"Mega Man 11 Soundtrack Project","Xavier Dang (mv)","BOILING EGG (EGG MAN STAGE)",3.9785714,982
15210,"Crossing","Feryl","Back and Forth / Moving On",3.4695652,982
15211,"Crossing","Feryl","I Doubted Myself",3.5307693,982
15223,"Pokey Love","505","Pandora",3.68,982
15225,"Pokey Love","505","Funktion",3.5357144,982
15228,"Pokey Love","505","SV2K10",3.9130435,982
15259,"Diad","Diad","The Beckoning Enslaved",4.0642858,982
1528,"White Knight Chronicles","Takeshi Inoue,Yumiko Hashizume,Noriyasu Agematsu","The Continent of Nadias",4.0285716,982
15304,"Chiptunes = WIN: Volume 1","AWESOMECAT","パーティーで最もきれいな女の子",3.625,982
1531,"White Knight Chronicles","Takeshi Inoue,Yumiko Hashizume,Noriyasu Agematsu","Valandor Castle Town",3.961111,982
15312,"Chiptunes = WIN: Volume 1","deadbeatblast","Total Disaster",3.1407406,982
1532,"White Knight Chronicles","Takeshi Inoue,Yumiko Hashizume,Noriyasu Agematsu","Greid, the Capital of Freedom",4.3095236,982
15321,"The Wave","subPixel","Close Rain",3.418182,982
15326,"The Wave","subPixel","Oh, How Romantic",3.4363637,982
15365,"MAGFest = WIN","Awesome Force","The MAGnificent Sinner",3.6090908,982
15373,"2A03 PURITANS","HertzDevil","Extends Levant",3.3235295,982
15380,"2A03 PURITANS","ipi","Garten",4.4086957,982
15388,"Certainty","Tuberz McGee","Justification",3.7043478,982
15397,"coatlesscarl's 8-bit Covers","coatlesscarl","Super Mario Galaxy - Gusty Garden Galaxy",4.6076922,982
15408,"coatlesscarl's 8-bit Covers","coatlesscarl","Final Fantasy VI - Save Them! (Protect the Espers!)",4.194737,982
15426,"coatlesscarl's 8-bit Covers","coatlesscarl","Super Mario Galaxy - Good Egg Galaxy",4.5133333,982
15433,"coatlesscarl's 8-bit Covers","coatlesscarl","Mega Man X - Boomer Kuwanger",4.5538464,982
15436,"coatlesscarl's 8-bit Covers","coatlesscarl","Super Castlevania IV - Simon's Theme",4.885,982
15455,"Weekly Treats: 2013","Jakim","High Tension",,982
15468,"Weekly Treats: 2013","softRESET","Conscience",3.7777777,982
15478,"Walking straight on broken lines","<3an","Letoleto",3.032,982
15484,"operat0r","n00bstar","Divider",4.1826086,982
15485,"operat0r","n00bstar","Running Wild",4.24,982
15486,"operat0r","n00bstar","Reminisce",3.984,982
1549,"Gears of War 2","Steve Jablonsky","Unexpected Changes",3.4829268,982
15505,"I Set My Pixels On Fire - Bubu!","bubu","Aye",3.3294117,982
15541,"Beneath The Skin","Heosphoros","Be A Family Man (SSF2 - Guile's Theme)",4.506383,982
15556,"Sonic 3 & Knuckles: 8-bit Arrange OST","Daniel White (danooct1)","S3K - Staff Roll",4.3714285,982
1556,"Gears of War","Kevin Riepl","East Barracade Academy",3.375,982
15566,"Daniel White (Singles)","Daniel White (danooct1)","Astral Winter",3.9777777,982
15570,"Daniel White (Singles)","Daniel White (danooct1)","Road Rash II - Alaska (MMC5 8-bit)",3.65,982
15581,"Daniel White (Singles)","Daniel White (danooct1)","Axelay - Unkai (Level 1)",4.2454543,982
15584,"Daniel White (Singles)","Daniel White (danooct1)","Starfox 2 - Venom Inside",3.9272728,982
15587,"Daniel White (Singles)","Daniel White (danooct1)","Hydro Man",3.9357142,982
15589,"Daniel White (Singles)","Daniel White (danooct1)","Waterworld - Diving",4.121212,982
15591,"Daniel White (Singles)","Daniel White (danooct1)","The Little Ships",3.6421053,982
15594,"Sonic 3D Blast 8-bit Arrange","Daniel White (danooct1)","Gene Gadget Zone Act I",4,982
15598,"Sonic 3D Blast 8-bit Arrange","Daniel White (danooct1)","Green Grove Zone Act I",4.318182,982
156,"3D Dot Game Heroes","Shinji Hosoe, Ayako Saso, Shoichiro Sakamoto, Teruo Taniguchi, Takahiro Eguchi, Norihiro Hurukawa","Staff Roll",4.017143,982
15600,"Sonic 3D Blast 8-bit Arrange","Daniel White (danooct1)","Spring Stadium Zone Act I",4.2,982
15609,"Sonic 1&2: 8-bit Arrange OST","Daniel White (danooct1)","Marble Zone",4.540351,982
15612,"Sonic 1&2: 8-bit Arrange OST","Daniel White (danooct1)","Mystic Cave Zone",4.3754387,982
15618,"Sonic 1&2: 8-bit Arrange OST","Daniel White (danooct1)","Casino Night Zone (2P)",4.3463416,982
15622,"Fountainhead","Xenon Odyssey","Celestial Subterrane",3.7263157,982
15645,"Menagerie","halc, Tuberz McGee","Psychedelic Panda Pounding",4.008333,982
15669,"Tree of Knowledge ～知恵の樹～","yogurtbox","茉莉子 / Mariko",3.752,982
15708,"Prime (MicroD)","MicroD","Sixty Second Shakes",3.921739,982
15715,"MicroD","MicroD","Measure",3.2190475,982
15721,"Radical D","MicroD","On Three",3.7636364,982
15725,"Radical D","MicroD","Topside",3.8636363,982
15728,"Eat People 2","Alex Mauer","OK",3.8761904,982
1573,"Ys Origin","Falcom Sound Team jdk","Water Prison",4.3444443,982
15753,"Vegavox 2","Alex Mauer","Law of Cosines",3.5,982
15754,"Eat People","Alex Mauer","Mead",3.6190476,982
15758,"Eat People","Alex Mauer","Cxc",3.896,982
15759,"Eat People","Alex Mauer","Bag",3.4833333,982
15766,"Eat People","Alex Mauer","Dungeon 2",3.7826087,982
15778,"Eat People 3","Alex Mauer","Fish of the Northern Star",3.2333333,982
15780,"Eat People 3","Alex Mauer","NJ",3.2526317,982
15785,"Eat People 3","Alex Mauer","Yesdayter",3.48,982
15791,"9999","Alex Mauer","Hornebuckle, Who?",3.4347825,982
15800,"9999","Alex Mauer","Zilog",,982
15818,"9999","Alex Mauer","Leisure Little Treisure",3.53,982
15822,"9999","Alex Mauer","The Bear",,982
15848,"Chip unDeath","SAVESTATES","Scaling the Fortress (Undead Version)",3.9272728,982
15857,"Calm Your Nerves","SAVESTATES","Forgotten Ruins of the Cyber Saloon",3.8,982
15866,"Calm Your Nerves","SAVESTATES","Wrestlevania II: Symphony of the Folding Chair",4.353846,982
15877,"Roots","Danimal Cannon","A New Day",3.5294118,982
15880,"9-bit Blitzkrieg","Suzumebachi","SolarMaxima",3.676923,982
15882,"9-bit Blitzkrieg","DarkSim","Silicon Bits",4.0064516,982
15883,"9-bit Blitzkrieg","TGH","Floating on Simple Waves",4.029412,982
15912,"Chip Country","PANDAstar","Funky's in da Forest (Forest Interlude)",,982
15950,"Chiptunez of Destiny","Order of Týr","Dawn of Reckoning (Chiptune Version)",4.3512197,982
1596,"Ys: Memories of Celceta","Yukihiro Jindo, Falcom Sound Team jdk","The Foliage Ocean in Celceta",4.4037037,982
15966,"NOW THAT'S WHAT I CALL KULOR!","Kulor","Snofer's Infiltration Mission",3.05,982
15994,"Summertunes","C-jeff, Random","Marine",3.709091,982
15997,"Summertunes","Yerzmyey","AY is Not a Doorbell",3.4848485,982
16007,"Noisechan & Nugget: Adventures in Chiptunes","Norrin_Radd","Rejection",3.7703705,982
16017,"Speck","Auxcide","Theme of Everything [ Guile's Theme ]",3.748,982
16018,"Speck","Auxcide","Nitrous",4.008333,982
16039,"of Atoms and Stardust [ Remixes ]","Auxcide","Selene/Eos [ Auxcide Brute Mix ]",3.862069,982
16063,"Equilibrium","Blitz Lunar","Sapling",,982
16068,"Equilibrium","surasshu","Rebirth",3.9619048,982
16081,"Forgotten Music","RushJet1","Our Way",3.536,982
161,"3D Dot Game Heroes","Shinji Hosoe, Ayako Saso, Shoichiro Sakamoto, Teruo Taniguchi, Takahiro Eguchi, Norihiro Hurukawa","Crossing the Waste",4.0321426,982
1610,"Ys I&II Chronicles","Falcom Sound Team jdk","Final Battle",4.524,982
16111,"Weezer - The 8-bit Album","PDF Format","You Won't Get With Me Tonight",3.5448277,982
16173,"Prime (Balloonbear)","Balloonbear","Zen Placidity",3.544,982
16185,"Fetushouse","Holy Konni","Self Portrait 19",3.7692308,982
16195,"Moments Captured","Parallelis","Enchanté",3.4272728,982
16216,"Motorway","Fearofdark","Suburban Supernatural",3.8296297,982
16228,"Seven Journeys to a New Home","Kartmaze","Across the Nebula (Bonus Track)",4.1517243,982
16261,"Vacation Wasteland EP","Slime Girls","A Cruel Angel Thesis (Ayanami Reggae Ver.)",3.7235293,982
16268,"The Teaching Machine","an0va","Cognitive Dissonance",3.1214285,982
16269,"The Teaching Machine","an0va","Model #: \"New Horizons\"",3.66875,982
16309,"Rise of the Obsidian Interstellar","Disasterpeace","Ensis",3.6909091,982
16335,"Rainbow Parade","cerror","Je vader",4.2,982
1635,"Ys: The Oath in Felghana","Yukihiro Jindo","The Boy Who Had Wings",4.676543,982
1636,"Ys: The Oath in Felghana","Yukihiro Jindo","Pulsing Toward Ruin",3.9714286,982
16365,"DRAG-ON DRAGOON Chips Music","4sk","Moaning Waterways",3.504,982
16382,"Cetait Mieux en RDA","Dubmood","Sector 2F",3.6066666,982
16402,"Adventures in Pixels","Ben Landis","Chickens (going \"peck peck peck\")",3.9037037,982
16409,"Adventures in Pixels","Ben Landis","Defeat Dinosaurus",4.2285714,982
16419,"The 8-Bit Adventure Album","DJ MAX-E","The End of the Journey (Ending)",3.8952382,982
16437,"The 8-Bit Adventure Album","DJ MAX-E","Ain't 2 Ruffie for Me (Mountain Ruff Boss)",4.064,982
16450,"Infinite Game Music","SLiVeR","For The Meek",3.8,982
16458,"EvilWezil","EvilWezil","Renacuajo",3.9565217,982
16479,"Chip for Cancer [vol. I]","sombreronegro","Orbital",,982
16482,"Chip for Cancer [vol. I]","Victory Road","Keen Eye for Yellow Cars",3.8076923,982
16484,"Chip for Cancer [vol. I]","Kommisar","Twinkle Star",3.452174,982
16488,"TREYFREY","Trey Frey","Left/Right",3.416,982
16537,"Abinox II","lpower","Think, Do, Act",3.7485714,982
16546,"The Midnight Chiptunes","Inverse Phase","Ky VRC6",4.2222223,982
16567,"Retrocovered","Inverse Phase","Say it ain't sixty-FO",3.7096775,982
16571,"Retrocovered","Inverse Phase","NEStroid Metal Theme",3.4594595,982
16572,"Retrocovered","Inverse Phase","C_Drive",3.2428572,982
16592,"Reaching The Surface","Cuttlefish","Deep-Sea Explorer",3.2846153,982
16603,"Cuttlefish (Re-Edit)","Cuttlefish","3AM",3.888,982
1662,"Lord of Vermilion","Nobuo Uematsu","Black Dragon's Temple",4.0317073,982
16632,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","First Stage (Original 8BIT Instrumental)",4.026087,982
1664,"Lord of Vermilion","Nobuo Uematsu","The Final Enemy",3.932143,982
16671,"Gyromite","Hirokazu Tanaka","Game B",3.6181817,982
16695,"Ristar (GG)","Chikayo Fukuda","Star Humming",3.98,982
16696,"Ristar (GG)","Chikayo Fukuda","Crazy Kings",3.7615385,982
1670,"Forza Motorsport 3","Lance Hayes","Van Air",4.144,982
16711,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Dungeon Theme #2",3.9588234,982
16727,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Western Village",3.348148,982
16734,"The Human Race","Rob Hubbard","Chapter 4",3.3357143,982
16746,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Ending",3.476923,982
16761,"Bloody Wolf","Shogo Sakai, Takafumi Miura, Yuji Suzuki, Yusuke Takahama","Level 4",3.5,982
16768,"Bloody Wolf","Shogo Sakai, Takafumi Miura, Yuji Suzuki, Yusuke Takahama","Comrade Boss",3.575,982
16772,"Bloody Wolf","Shogo Sakai, Takafumi Miura, Yuji Suzuki, Yusuke Takahama","Level 8",3.55,982
16774,"Halifax","Onyx Design","Title Theme",4.0125,982
